08692669-24ad-4d39-9260-64220b910b2b,Jessica menikah,Jessica adalah seorang gadis muda.,Dia jatuh cinta dengan pria yang lebih tua.,Pria yang lebih tua meminta untuk menikahinya.,Jessica mengatakan ya.,Mereka memiliki pernikahan besar yang hebat.
7405a9d6-cae8-45b7-bec9-cdbc30ab7827,Resital,Izzy telah menari selama 4 bulan sekarang.,Dia pergi dua kali seminggu.,Dia telah banyak berlatih.,Dia akhirnya siap untuk resital besar.,Dia menari hatinya pada hari resital.
aca348bd-ede6-4b02-8cd7-3ab144e9fd58,Masalah router,Saya menyalakan buku catatan saya pagi ini.,Itu tidak dapat menemukan Wi-Fi.,Saya menyalakan desktop saya dan mendapatkan koneksi internet dengan kawat keras.,Saya memeriksa dan menemukan antena router saya longgar.,Setelah saya mengencangkan antena buku catatan yang terhubung dengan Wi-Fi.
89c40aee-ed1f-4171-bce5-64c73bd6a1a9,Damarium Valentine,Mark menyukai seorang gadis.,Mark takut gadis itu tidak merasakan hal yang sama.,Jadi pada Hari Kasih Sayang dia memintanya untuk menjadi miliknya.,Dia mengatakan kepadanya bahwa dia akan senang bersamanya.,Mereka berciuman dan menjadi pasangan di Hari Valentine.
10b060ff-3bdc-4b11-a083-c4e2ea38c03d,Bdsm,Saya memiliki hubungan BDSM dengan seorang wanita selama enam bulan.,"Saya pendek dan ramping, dan dia tinggi dan berotot.","Dia mendominasi saya, membuat saya tetap di rumah.",Suatu kali dia memberi saya ke wanita lain.,Setelah itu saya memutuskan hubungan.
2e4c9f71-1ff5-44cf-9545-eacd3657cebe,Penyanyi,Di pagi hari penyanyi akan bangun setiap hari pada jam 7 pagi.,"Dia akan makan sarapannya, berolahraga kemudian bersiap -siap untuk pertunjukan.","Di acara itu, penyanyi itu akan menyanyikan hatinya dengan harapan dapat diperhatikan.","Setelah pertunjukan, dia kembali ke bus dan pergi tidur.","Ketika penyanyi bangun, dia mengikuti rutinitas yang sama."
1eba7c4f-3564-4215-9884-dffe0710082c,Bob memiliki ketakutan,Bob bermain dengan anak -anaknya.,Dia melatih mereka untuk menjadi lebih baik dalam baseball.,Tiba -tiba dia meraih dadanya.,Dia jatuh ke tanah.,Ambulans datang dan membawanya ke rumah sakit karena serangan jantungnya.
09e5ce4f-7061-46e0-b3ad-4e5ec476f6a6,Belajar menari,Lea memberi tahu ibu dan ayahnya bahwa dia ingin menjadi penari.,Dia akan menari di seluruh rumah dan di sekitar kamarnya.,Ibu Lea mendaftar untuk pelajaran dansa.,Dia berlatih siang dan malam dan cintanya untuk itu tidak pernah berakhir.,Lea menjadi penari spektakuler yang memenangkan beberapa kontes.
a10bb585-f564-4da3-b780-cb0b77f02207,Yang satu,James adalah ayah tunggal selama 5 tahun.,Dia tidak tahu apakah dia akan menemukan seorang istri.,Dia memutuskan untuk mulai berkencan secara online.,James bertemu dengan seorang gadis yang luar biasa dengan sangat cepat.,Mereka berdua bertemu dan jatuh cinta.
8a867a71-f462-48cb-9a3e-d4e235ed23c4,Hubungan yang buruk,Susie tidak bahagia.,Dia tidak ingin berada dalam hubungannya lagi.,Dia tidak berpikir pacarnya penuh perhatian.,Dia memutuskan untuk memutuskannya.,Susie senang memutuskannya.
e5fb2c1c-5cf8-4888-8c55-d92bb9ea61a3,Kisah o,Pacar saya dan saya melihat kisah O pada tahun 1980.,Dia beberapa tahun lebih muda dari saya.,Dia terpesona oleh film dan membaca buku itu.,Dia mencoba membuat saya memainkan peran Sir Stephen.,Saya memutuskan hubungan.
4f05883a-cde8-4ae1-82eb-0d7ca8d540d0,Kenny merindukan kekasihnya,Kenny bertemu dengan cinta dalam hidupnya di pantai.,Dia terpaksa menenangkan salah satu dari mereka.,Kenny sering keluar untuk melihat matahari terbenam sendirian.,Kenny berharap kekasihnya ada di sana bersamanya.,Hati Kenny tersenyum saat dia mengingat cinta mereka.
e1a47627-5717-4e75-b702-ad626ba3f756,Edward,Edward kesepian dan menginginkan pacar jadi dia mulai berkencan.,Dia pergi berkencan dengan seorang gadis bernama Joy.,Edward menyukainya tetapi dia tidak menyukainya jadi dia marah padanya.,Joy memberi tahu Edward bahwa dia memiliki masalah kemarahan dan membutuhkan bantuan.,Edward menemukan kemarahannya mencegahnya menemukan cinta.
74a11a93-fcde-46e6-9fa9-8e7721278f61,Kisah cinta,Gabriel melihat Chloe untuk pertama kalinya di taman.,Dia segera jatuh cinta padanya.,"Mengambil selembar kertas, ia menulis surat cinta yang panjang.",Itu dipenuhi dengan deklarasi romantis dan kata -kata puitis.,"Pada akhirnya, dia terlalu gugup dan meremas surat itu."
b8a49bac-5c79-4862-a05f-bd7490baf127,Kue,Saya selalu menyukai berbagai jenis kue.,"Saya sangat menyukai kue buatan sendiri, jadi saya memutuskan untuk membuatnya.",Saya mengumpulkan semua bahan dan membuat kekacauan besar.,Cookie dipanggang saat saya membersihkan dan mulai berbau harum.,"Saya membiarkannya dingin dan menggigit pertama saya, mereka lezat."
d8d6800c-d96a-48eb-8334-1a6e3791be5f,Bunga untuk cinta yang hilang,Fred dan Wilma putus setelah hubungan yang panjang.,Fred mulai berkencan dengan Betty tetapi masih mencintai Wilma.,"Ketika ulang tahun Wilma datang, Fred mengiriminya satu mawar merah.",Betty menemukan kwitansi toko bunga di saku Fred.,Betty putus dengan Fred karena dia menyadari dia mencintai orang lain.
ac169b59-a124-4e46-853f-409120a9cda1,Tidak ada kafein,Calvin memiliki kondisi jantung.,Dokternya mengatakan kepadanya untuk tidak minum kafein.,Calvin pergi ke restoran.,Pelayannya menerima pesanan minumannya.,Calvin memesan segelas air dengan lemon.
5ae00ffb-7789-4d6a-90ab-a3ccdecf379a,Patah hati Kenny,Kenny jatuh cinta.,Kenny akan melamar pacarnya.,Dia membawa pacarnya ke pantai berpasir ke tujuan.,Dia berlutut dan memintanya untuk menjadi istrinya.,Dia memberitahunya tidak dan menghancurkan hatinya.
dfb038f1-2e8b-4b15-9296-6c10c933f42e,Internet down.,Heather bosan dengan koneksi internetnya memotong masuk dan keluar.,Dia mencoba segalanya di ujungnya untuk memperbaiki masalahnya sendiri.,Heather tidak dapat menemukan apa masalahnya sendiri di dalam rumah.,Dia menelepon perusahaan kabelnya meminta teknisi untuk keluar.,"Teknisi keluar, memperbaiki masalahnya, dan sekarang internet baik -baik saja."
a3b39a4d-2fca-4ada-ac38-88f60616c027,Gerakan,Kami baru saja membeli rumah baru.,Ini sangat besar dibandingkan dengan rumah kami yang lain.,Kami memang membutuhkan tempat yang lebih besar.,Anak -anak menyukai halaman.,Itu adalah tempat yang bagus.
b077c4a9-88fb-499c-bb73-8fa3b1709473,Pekerjaan baru,Sonya siap untuk hari pertamanya di pekerjaan barunya.,Dia sangat gugup.,Sonya mengenakan pakaian terbaiknya dan keluar.,Hari itu menyenangkan.,Sonya baru dia akan menyukai pekerjaan barunya.
3b58489a-5c9b-47e2-9f80-e3ca13484c30,Jason pindah ke California,Jason tinggal di sebuah kota kecil di Carolina.,Dia bertemu seorang gadis di internet yang tinggal di California.,Jason memutuskan ini adalah cinta sejatinya.,Dia mengambil tasnya dan pindah ke California.,Sekarang mereka memiliki keluarga yang indah bersama.
49c450e0-a59f-4c02-be51-e0628806719b,Rumah baru,Rumah baru ini sangat sempurna untuk kita.,Ini memiliki halaman besar untuk anak -anak.,Ruang bawah tanah selesai untuk Ayah.,Saya suka dapur.,"Seperti yang saya katakan, itu sempurna."
8d2210e5-73ef-41ba-aaa0-b9dd1ec30056,Dipecat,Teman saya dipecat dari pekerjaannya.,Dia adalah seorang guru.,Dia dipecat karena berkencan dengan beberapa anak untuk saling mencium.,Itu laki -laki dan perempuan.,Butuh beberapa saat untuk mencari pekerjaan lain.
d75aa43b-111a-4d1d-b732-c6acce114bab,Peringatan Berita,Miranda benci mendengarkan berita itu.,Tapi dia sangat suka mengantarkannya kepadanya.,Miranda senang tentang itu.,Mereka mengatakan hal -hal yang tidak akan dia ketahui.,Miranda memutuskan untuk menyimpannya.
ead86895-e70f-427a-9fb7-56cf65c527f6,Bdsm,Saya memiliki hubungan BDSM dengan seorang wanita selama enam bulan.,"Saya pendek dan ramping, dan dia tinggi dan berotot.","Dia mendominasi saya, membuat saya tetap di rumah.",Oshe memberi saya wanita lain untuk berhubungan seks.,Saya meninggalkan hubungan setelahnya.
5f3d3db2-2da5-4587-8f85-07f99b71aaac,Hook-up dua hari,Brad menemukan seorang gadis yang dia minati secara online.,Dia mengirim pesan kepadanya.,"Selama hari berikutnya, ia mulai berkomunikasi dengannya.",Mereka setuju untuk bertemu secara langsung.,"Setelah keluar dan makan malam, mereka membuat hubungan."
56da0924-3d4e-4148-88f7-7870313598a6,Mary pergi berkencan,Mary jatuh cinta dengan rekan kerjanya John.,Dia tahu hubungan romantis tidak diperbolehkan di perusahaan.,Dia memutuskan untuk berhenti dari pekerjaannya untuk berkencan dengan John.,Selanjutnya dia meminta John untuk pergi makan malam dengannya.,Kencan pertama mereka berjalan dengan baik.
a36bdd67-6d10-4967-a5b3-0858c91c4d23,Berteriak,Pelatih berteriak di tim.,Itu membuat tim merasa buruk.,Tim tidak bermain dengan cukup hati.,Mereka kehilangan permainan.,Pelatih akhirnya diganti.
0fe5306e-d1c8-439b-b025-20662a14c34c,Ciuman pertama,John tidak pernah memiliki ciuman yang nyata.,Dia akan lulus sekolah menengah.,Dia bertanya kepada seorang teman apakah dia bisa menciumnya.,Dia dengan sopan menolak permintaannya.,John merasa malu dan sedih.
03508cbb-1f30-4fce-9788-3523a5a8568b,Fanatik olahraga,Matthew tumbuh dengan seorang ayah yang mendorongnya dalam olahraga.,Dia pikir dia akan tumbuh menjadi atlet.,"Begitu dia dibesarkan, dia menyadari bahwa dia ingin melakukan hal -hal lain.",Ayahnya sangat marah.,Hubungan mereka menjadi buruk dan mereka tidak lagi berbicara.
877dedd8-db9c-4a74-a181-99f9a12ff665,Dibuang,Zack stabil dengan pacarnya selama 2 bulan.,Zack mengira hubungan mereka berjalan baik.,Zack tidak tahu bahwa dia juga melihat sahabatnya.,Suatu malam Zack meminta pacarnya pergi makan malam.,Dia mengatakan kepadanya bahwa dia tidak menginginkannya lagi dan itu sudah berakhir.
5a9edfd1-0f1c-46d1-9be0-cb40f57ac0bd,Membutuhkan,Saya menolak untuk mengakui bahwa saya memiliki kebutuhan.,Dia bilang dia tahu aku memblokirnya.,"Aku duduk sambil menangis, menyakitkan.",Saya menyatakan bahwa hati saya hancur.,Dia mengangguk dan berkata begitu juga miliknya.
7261b204-d5b0-40c1-b691-dc4515089c17,Shelly dibuang,Shelly selalu memerintah pacarnya.,Suatu hari dia mengatakan kepadanya bahwa dia berpakaian seperti hobo.,Pacarnya tersinggung dengan ini dan mengakhiri hubungan.,Shelly meminta maaf tapi tidak ada gunanya.,Pacar Shelly bergerak dan menemukan seseorang yang lebih baik.
be4024c0-de51-4762-a6f5-f223d5eef918,Putra,Anna memiliki dua anak perempuan dan seorang ibu tunggal.,Kemudian dia tahu dia hamil dengan seorang putra.,Dia tidak tahu bagaimana membesarkan anak laki -laki tanpa seorang pria untuk membantu!,"Ketika putranya lahir, dia memutuskan untuk melakukan yang terbaik.",Dia tahu semua yang benar -benar dibutuhkan putranya adalah cinta dan perhatian.
29ddb70c-65b0-4c49-a6dd-97dccb2b78a5,Anak perempuanku,Putri saya lahir minggu lalu.,Saya punya banyak gambar untuk ditunjukkan kepada Anda.,Dia sangat imut.,Dia memiliki banyak rambut.,Aku sedang jatuh cinta.
f129b6fa-7fe2-4cf5-b2f5-8d3a19c6bb4f,Helikopter,Pasangan itu menggunakan helikopter.,Mereka harus melakukan tur.,Mereka melihat beberapa hal luar biasa.,Itu memperkuat hubungan mereka.,Mereka membuat tur helikopter sebagai tradisi tahunan.
41cc5b7b-b7cc-49bc-a7d2-a534968a2be5,Kenny membeli seekor anak anjing,Kenny melakukan belanja ringan suatu hari nanti.,Dia membeli beberapa sandal jepit dan sepasang warna.,Dia berjalan ke toko berikutnya ketika dia melihat anak anjing di jendela.,Kenny hanya jatuh cinta dan pergi ke toko.,Kenny membeli anak anjing baru dan keduanya menjadi teman terbaik.
68201136-4567-4928-bcd0-0ff229b77d8c,Persaingan saudara kandung,"Sebagai seorang anak, Chris selalu diintimidasi oleh kakak laki -lakinya, Tom.",Chris bersumpah untuk suatu hari nanti membalikkan peran dalam hubungan mereka.,"Setelah mencapai pubertas, Chris tumbuh secara substansial.","Akhirnya, dia jauh lebih tinggi dan lebih kuat dari Tom.","Dengan kemungkinannya tidak lagi menguntungkannya, Tom memanggil gencatan senjata."
959d0aa7-913c-47f9-bd5e-d33a1eac380a,Keith menikahi kekasihnya,Keith sangat mencintai pacarnya.,Keduanya telah menjadi belahan jiwa.,Hanya ada satu langkah tersisa.,Keith memutuskan untuk berlutut dan memintanya untuk menjadi pengantinnya.,Keith menikahi kekasihnya.
0d9b2f0a-2ea8-4608-a394-4cfcfe50dbcf,Pekerjaan harian,Trish bekerja di ruang es krim sepulang sekolah.,"Setiap kali dia mendapat tip, dia diminta untuk menyanyikan lagu untuk Tipper.","Setiap kali ini terjadi, dia merasa malu.","Suatu hari, seorang anak lelaki yang lucu memberinya tip.","Dia tersipu, dan gugup, tetapi menyanyikan hatinya."
50cc9240-6370-4cfd-b9a0-d96ce7b8f015,Kenaikan,Saya suka mendaki.,Saya akan mendaki setiap akhir pekan.,Saya memutuskan untuk mencoba kenaikan yang lebih lama.,Saya mendaki sampai saya terluka.,Saya akhirnya hiking sejauh 500 mil.
4abf1c97-d0fb-4564-a1e4-5f2361fd5777,Sabrina menemukan cinta,Sabrina berkencan.,Pada tanggal pria itu memberitahunya semua yang ingin dia dengar.,Dia langsung jatuh cinta padanya.,Bulan berlalu dan mereka terus berkencan.,Mereka akhirnya menikah dan hidup bahagia selamanya.
83fe6d27-7570-47f7-821a-81d6dbe59679,Lajang tidak lebih,Karen pindah ke Florida setelah lulus.,Dia ingin tinggal di kota tempat dia bisa berpesta.,Dia masih muda dan lajang dan menikmati hidup.,Karen bertemu dengan seorang pria yang dia cintai.,Mereka membeli rumah dan memulai keluarga.
9d67a631-1237-488b-bb90-515c746a6ea1,Tanggal film,Charles menghadiri film dengan kencan.,Dia bertemu teman kencannya di bioskop.,Kencannya ingin menonton film romansa.,Charles membeli tiket.,Mereka melihat film romansa.
33cfb1f9-ff17-4bf1-9a88-8ce559c2f8fd,Masalah komitmen,Tom mengalami masalah dengan komitmen.,Pacarnya merasakan tekanan darinya.,Itu benar -benar melukai hubungan mereka.,Akhirnya mereka putus.,"Tom mencoba mengatasi masalahnya, tetapi tidak bisa."
9164b93c-0997-4b92-9e55-bb6b357afb04,Marlin bertemu dengan seorang gadis,Marlin adalah pria yang sangat kesepian.,Dia mencari cinta sepanjang hidupnya.,Suatu hari dia duduk di bangku taman.,Seorang wanita muda duduk di sampingnya.,Keduanya berbicara berjam -jam dan menjadi teman terbaik.
8e2db7b9-805f-4d05-b732-ec61966d67a9,Kompetisi bernyanyi sekolah,Angela tidak sabar untuk mengikuti kompetisi bernyanyi sekolah.,Dia telah berlatih sepanjang minggu.,Pemenang akan menerima lima ratus dolar.,Rendisi 'My Heart Will Go On' memenangkan tempat pertamanya.,Dia memutuskan untuk menggunakan hadiah uang untuk merekam satu.
920ee14c-c3b5-4db3-90b2-090a1205a85f,Brad membeli perahu,Brad selalu ingin bepergian melalui laut.,Dia akhirnya menghemat cukup uang untuk membeli kapalnya sendiri.,Brad See adalah posting di situs web.,Dia memutuskan untuk bertemu dan melihatnya.,Brad jatuh cinta dan membeli perahu.
4bb20246-0c36-4ddf-8b1e-6b59fda1695f,Rahasia Gloria,Gloria memiliki rahasia gelap yang disembunyikannya dari suaminya.,"Dia pikir dia pandai bersembunyi, tetapi dia selalu bertingkah aneh.",Rahasianya menggerogoti dia di dalam dan merusak hubungan.,"Akhirnya, dia mogok dan memberi tahu suaminya, yang mengatakan itu baik -baik saja.",Gloria sangat lega sehingga dia memutuskan kebijakan kejujuran selamanya.
3c1508cc-a51c-49f0-a0f3-9ed07d7e39b2,Terkenal,Tilly ingin menjadi terkenal.,"Namun, dia tidak bisa memikirkan apa pun yang bisa dia lakukan untuk sampai ke sana.","Suatu hari, dia menemukan fotografi.",Dia tahu dia sangat pandai dalam hal itu.,"Dia tidak pernah menjadi terkenal, tetapi dia mencintai pekerjaannya dengan hasrat."
249b2ff7-20ee-45ab-8468-e59932790003,Pernikahan Baru,Jack membesarkan 3 anaknya sendirian.,"Ketika tertua di sekolah menengah, dia menikah.",Mereka adalah keluarga besar dan sangat bahagia.,Anak -anak Jacks mulai kesal dengannya.,Jack tidak lagi memiliki hubungan dengan anak -anaknya.
91434267-2b0c-441b-b14f-017ed2fd888c,Rachel dibuang,Rachel sangat mencintai pacarnya.,Suatu hari Rachel dan pacarnya berkencan.,Pacar Rachel memiliki sesuatu untuk diceritakan padanya.,Dia mengatakan kepadanya bahwa dia jatuh cinta dengan sahabatnya.,Rachel dibuang oleh pacarnya.
aeaa199c-1746-459c-b110-797818957df0,Break up,Hubungan Ken memiliki beberapa masalah.,Dia merasa bahwa hal -hal tidak bisa diperbaiki.,Ken memutuskan untuk putus dengan pacarnya.,Pacarnya mengerti posisinya.,Dia setuju dengan keputusan untuk putus.
31982777-52c0-4e88-89e0-1fccc6370db0,Clay memiliki pertanyaan,Clay mengalami perpisahan yang buruk.,Clay bertanya -tanya pada dirinya sendiri.,Di mana dia cocok dengan gambar.,Apakah dia benar -benar cocok?,Clay bertanya -tanya apakah dia akan mencintai lagi.
215551c8-97be-42ac-ac5e-99b55d4968d5,Kematian mendadak,"Teman saya Dan memiliki putra berusia tujuh belas tahun, Tom.",Ketika Tom berusia sepuluh tahun dia menonton sepak bola dengan kakeknya.,Kakeknya mengalami serangan jantung dan meninggal.,Guncangan itu sangat mempengaruhi Tom sehingga dia membutuhkan terapi satu tahun.,Dia tampaknya disesuaikan sekarang.
dc7de8b0-0d1e-4c93-b041-5258064e9a99,Gelang baru,Kevin berkencan dengan Miranda.,Dia mendapatkan gelang yang bagus.,Miranda merasa terhormat.,Dia senang mendapatkannya.,Dia memberinya ciuman.
d5255d01-a14c-4dfa-a6e7-bceb81467bdf,Pria yang tidak sehat,Neil tidak terlalu sadar tentang kesehatannya.,Dia tidak menonton apa yang dia makan.,Neil tidak pernah repot -repot berolahraga sama sekali.,
